Id,Comment
20003,fix checksum brokennncommit upstreamnnif receiv packet invalid sctpigmpnot tcp udp checksum set checksumunnecessari thi caus upper protocol check checksum fieldnni famili driver tri guess mean rxprotoip ipfailnrxprotoip stand receiv packet upper protocol tcp ipfail true mean driver correctli check checksum headernnif right think set ipsum wit checksumunnecessari sctp packetsnwith invalid checksumnnif right pleas tell mennnedoffbi wei francoi romieu david miller greg kroahhartman 
20004,uninlin getpipeinfo helper functionnncommit upstreamnnthi avoid includefil hell function reallynimport enough inlin anywaynnreportedbi ingo molnar linu torvald greg kroahhartman 
20005,linux 
20006,nmi fix clock compar revalidationnncommit upstreamnnon machin check regist revalid save area fornth clock compar howev onli contain upper seven bytesnof former content validntherefor machin check handler use store clock instruct tonget current time write clock compar registernwhich turn gener immedi timer interruptnhowev within lowcor expect time next timerninterrupt store interrupt happen befor time thenhandl call turn clock compar benreprogram therefor interrupt condit stay pend whichncaus interrupt loop expect time reachednnon nohz machin thi result unrespons machin sinc thentim next expect interrupt coupl day thenfuturennto fix thi revalid clock compar regist thenexpect valuenin addit special handl udelay must chang wellnnnedoffbi heiko carsten martin schwidefski greg kroahhartman 
20007,renam upstreamnn chang take pointer instead inod user want anywaynnth renam preparatori export user name wa gener alreadi use elsewher sonbefor make function public need use specif namenncc jen axbo andrew morton Al viro dave jone linu torvald greg kroahhartman 
20008,export usersnncommit upstreamnnand particular use pipe function need use version sincenthey onli ever call thing alreadi known pipesnnth normal readwriteioctl function call filenoper structur file pipe never getncal pipefcntl special call directli thengener fcntl code need use care function thensplic code usingnncc jen axbo andrew morton Al viro dave jone linu torvald greg kroahhartman 
20009,uninlin getpipeinfo helper functionnncommit upstreamnnthi avoid includefil hell function reallynimport enough inlin anywaynnreportedbi ingo molnar linu torvald greg kroahhartman 
20010,linux 
20013,tegra sdhci make debug printk properli debug printknntegra sdmmc clock enabledis seem work well need thi extra spewnid todd poynor 
20014,merg add readm regard move adb platformtool 
20020,improv custom class load failur handlingnnfor background current load instanti custom view class thensam trycatch block failur user informednthat class could found howev mani case realnfailur actual instanti class tell usernthat class could found mislead make usernhunt librari depend check jar content etcnnthi changeset improv situat follow waysnn code load instanti handl separ list miss class kept separ list ofn uninstantiat classesnn error display layout editor list two categoriesn separatelynn instanti error dig root caus log thatn one error display point error log detailsnn class look like might custom view class rather thann load instanti failur one android addonsn class error messag also includ tip usingn viewisineditmod tri less work design time renderingnid 
20021,fix error includ cycl detectionnnth code detect cycl includ depend wa wrong wouldnincorrectli identifi valid dag cycl cycl becaus encount node seen onli cycl encount vertex arencurr visit back depthsearchnid 
20022,cpufreq interact governor fix crash cpu refer save copi cpufreq policynpoint governor ha stop cpunnwhen governor stop cpunn use deltimersync wait currentlyrun timernfunct stopnn delet timer governor stop thenassoci cpu last cpu stoppednn flush ani speed work ongoingnn reset timestamp use tell timer functionnha chanc run sinc last idl exitnncheck governor enabl flag cpu befor rearm thentim within timer function idl exit casenstop governor runtimenncheck governor enabl flag cpu workernfunct thread befor use polici pointer isnstil tini window thread need work closenid todd poynor 
20023,fix nullpointerexcept webviewcorenndn resolv get invok without check whether nullnput null check place ani attempt destroy dn resolvernwithout proper creation doe caus browser crashn 
20024,support option linaro toolchainnnfor atom one import target platformnmerg atom pipelin model option linaro toolchain enhanc performancenid 
20025,accord ncvalu 
20026,normal output aapt dnnmake output aapt dump valu resourc aapt dump xmltree normal unambig displayednregardless content stringsnid 
20027,add new test testapksalwaysreadablennnow testsystemdiraccess test writabledeletablenfor file systemappnid 
20028,remov duplic path cleanspeckmknid 
20029,fix inappropri handl broadcast sm radio onnid david sobreira marqu 
20030,hardwarelegaci support FM radionid 
20031,api demo list use onitemselectedlisten effect user click item chang onitemclicklistenernid 
20032,crypto tegraa ialis bsevvd clock per operationnid varun wadekar 
20033,add support send icon display statu rilunsolstkeventnotifynnwhen uicc send proactiv command rilunsolstkeventnotifynit notifi icon display statu terminalnad support ril interfac send icon display statu tonvendorrilmodem turn send termin respons uiccnref etsi section 
20035,arm tegra clock add clock entri bsevnid varun wadekar 
20036,telephoni add support uiccnnconflictsnnttelephonyjavacomandroidinternaltelephonyicccardjavanttelephonyjavacomandroidinternaltelephonygsmgsmdataconnectiontrackerjavanttelephonyjavacomandroidinternaltelephonygsmgsmservicestatetrackerjavanttelephonyjavacomandroidinternaltelephonygsmsimrecordsjavanid 
20037,telephoni framework chang multi sim functionalitynnbas telephoni framework chang supportingnmultipl subscriptionsnid 
20038,phone basic phoneapp chang multi sim functionalitynnbas phone app chang support multi sim functionalitynid 
20039,hardwarerilreferenceril preliminari multimod supportnnt add support fornt rilrequestbasebandversionnt rilrequestdeviceidentitynt rilrequestcdmasubscriptionnt rilrequestcdmaprlversionnt rilunsolcdmasubscriptionsourcechangednt rilunsolcdmaprlchangednt rilunsolexitemergencycallbackmod make cdmasubscriptionappindex point gsm applicationn handl rilrequestregistrationst cdmannconflictsnntincludetelephonyrilhntlibrilrilcppnid 
20040,hardwareril ril interfac chang support multi sim functionalitynnad support forn rilrequestsetdatasubscriptionsourcen rilrequestsetdatasubscriptionsourcen rilrequestsetsubscriptionmoden rilunsolsubscriptionreadynid 
20042,crypto tegraa reduc ivsiz byte prioriti varun wadekar 
20043,crypto tegraa reduc ivsiz byte prioriti varun wadekar 
20046,fix undefin dsohandl ianid need defin ianremov duplic makefil variabl assign dsohandl includ directorynnedoffbi bruce bear 
20047,simplifi variabl type IA buildsnid bruce bear 
20048,use consist guard offt sizet defin ianid bruce bear 
20049,set arm flag non arm buildsnid bruce bear 
20050,use stale ndk librari iannia build break due bionic dsohandl bug stale librari arenus guard defn IA buildsid bruce bear 
20051,iandroideffectc actual c filennth file use new delet requir fnorttinto correctli build android sinc fnortti onlynavail IA toolchain g wenrenam filenid bruce bear 
20052,use stale ndk librari iannia build break due bionic dsohandl bug stale librari arenus guard defn IA buildsnid bruce bear 
20053,GB updat rc boot command linenid bruce bear 
20054,use file system userdata partitionnid bruce bear 
20055,add miss localmoduletag defnsnid bruce bear 
20056,add miss localmoduletag defnnid bruce bear 
20057,add ueventd servic diskinstal rcnid bruce bear 
20058,add supportnid bruce bear 
20059,build needus spars formatnid bruce bear 
20060,allow spars option paramaterizednid bruce bear 
20061,add IA virtualbox buildsnid bruce bear 
20062,enabl code specif eclips 
20063,enabl code specif eclips 
20064,assembl code Lu hongjiu mark gross bruce bear 
20065,add arlocal requiredlocalesnid 
20068,crytpo tegraa make aeshandlereq aynschronousnnth encryptdecrypt callback return einprogressnerror code request complet callback need bencal handlereq aynchron block cipher usenwork queue make driver asynchronousnid varun wadekar 
20070,initi commit font engin manag thi new approach propos bitstream inc allow plugin ani font engin apart freetyp thi veri much valuabl oem may need differ engin freetyp set engin support local new font format thi new propos allow android support one font engin dynam runtimenid 
20071,initi commit freetyp plugin base font engin manag new approach propos bitstream incnid 
20072,permit nonblock sco bluetooth socket connectionnnbluetooth audio might work connect devic connectnsuccess sco socket might happen error happensndur connect bluetooth devic tri connectnget stuck connect cannot quiclki skip sinc thenexist implement synchronousnnthi fix chang way sco socket connect implementingnnonblock mechan permit interrupt connect processnus signal socketpair sco connect tri stoppednand new tri done laternid 
20073,prevent ad children adapterviewsnna report issu possibl add view intonadapterview listview thi caus render errornnth root issu reli onnelementdescriptorhaschildren determin whether particular viewni accept children entir correct sincenal subclass adapterview listview spinner etc willnthrow except thatnnto fix thi ad new method descriptorutilsncaninsertchildren perform addit check beyondnhaschildren ha actual view object walk thensup class chain see view extend adapterview nonview object avail filter known subclass ofnadapterview well filter spinner sinc thatnclass report ha childrennid 
20074,add delay threadtesttestgetstatennwait bit befor check thread state wait contextnswitch updat intern state invok waitncan caus test see thread still runnablenid 
20075,updat buildversiontest 
20076,use asm instead asm public libc headersnnif compil userland code current header produc annerror content thi header origin kernel intern headernwher asm accept header visibl userland thi benasm insteadnnthi chang done newli extract header extractionnscript wa recentlynmergednid 
20077,productconfigur spars ext imagesnnalso pass extf spars imag flag releas toolnid 
20078,option enabl spars imagenid 
20079,remov privat api test phonenumberutilsnnissu comparestrictli privat api bentest ctsnid 
20080,fix textviewtest landscap issuesnnissu unus view layout wa let widgetsnincreas heightnid 
20081,arm tegra clock add function set sdmmc tap delaynnth sdmmc control extra bit clock sourcenregist adjust delay clock datanto compenst delay pcb valu need tonb set clock code clock lockedndur readmodifywrit clock sourc registernid colin cross 
20082,usb ehci tegra chang hcd state restartnnusbcor chang onc bu ha resum thi fixesnth hub activ error resumenid benoit gobi 
20083,fix insetdrawabletesttestgetopacitynnbug chang constant state affectedninsetdrawabletesttestgetopac howev test much ofnanyth chang bit call setalpha checkngetopac coupl time thi test problem withnconst state becaus call setalpha befor check anythingnid 
20084,fix androidbat properli cd temp dirnnfix issu sdk driventhan temp dir androidbat usesnreport 
20085,merg fix androidbat properli cd temp dir issu sdk driventhan temp dir androidbat usesnreport 
20086,add miss return requestsmsacknowledgennotherwis error path alway executednid 
20087,sdk manag split instal logic archiv classnid 
20088,add miss mutexreleas rileventdelnnin case maxfdeventsnw must call mutexreleas befor returnnid 
